time_received,frame_type,frame_id
604000,video,5431
604000,video,5448
605000,video,5070
605000,video,5313
605000,video,5372
605000,video,5380
605000,video,5418
606000,video,5205
606000,video,5282
606000,video,5307
606000,video,5332
606000,video,5416
606000,video,5421
606000,video,5425
606000,video,5456
606000,video,5464
607000,video,5200
607000,video,5237
607000,video,5356
607000,video,5375
607000,video,5393
607000,video,5394
607000,video,5413
607000,video,5432
607000,video,5433
607000,video,5440
607000,video,5445
607000,video,5454
608000,video,5131
608000,video,5404
608000,video,5436
608000,video,5447
608000,video,5459
608000,video,5462
608000,video,5463
608000,video,5465
609000,video,5269
609000,video,5351
609000,video,5444
609000,video,5457
609000,video,5471
609000,video,5473
609000,video,5478
609000,video,5479
609000,video,5482
609000,video,5483
610000,video,4957
610000,video,5315
610000,video,5357
610000,video,5382
610000,video,5390
610000,video,5407
610000,video,5493
610000,video,5498
611000,video,5325
611000,video,5388
611000,video,5410
611000,video,5427
611000,video,5437
611000,video,5450
611000,video,5453
611000,video,5467
611000,video,5472
611000,video,5485
611000,video,5492
612000,video,5358
612000,video,5397
612000,video,5398
612000,video,5428
612000,video,5435
612000,video,5438
612000,video,5458
612000,video,5491
613000,video,5299
613000,video,5366
613000,video,5422
613000,video,5434
613000,video,5441
613000,video,5468
613000,video,5470
613000,video,5480
613000,video,5507
613000,video,5527
613000,video,5530
614000,video,5262
614000,video,5287
614000,video,5381
614000,video,5383
614000,video,5399
614000,video,5439
614000,video,5461
614000,video,5481
614000,video,5487
614000,video,5502
614000,video,5506
615000,video,5275
615000,video,5371
615000,video,5377
615000,video,5405
615000,video,5417
615000,video,5455
615000,video,5477
615000,video,5484
615000,video,5486
615000,video,5490
615000,video,5500
615000,video,5510
615000,video,5517
615000,video,5524
615000,video,5552
616000,video,5341
616000,video,5411
616000,video,5446
616000,video,5495
616000,video,5496
616000,video,5499
616000,video,5509
616000,video,5547
616000,video,5549
616000,video,5551
616000,video,5560
616000,video,5566
617000,video,5138
617000,video,5469
617000,video,5512
617000,video,5515
617000,video,5518
617000,video,5529
617000,video,5532
617000,video,5543
617000,video,5554
617000,video,5567
617000,video,5570
618000,video,5322
618000,video,5346
618000,video,5443
618000,video,5449
618000,video,5476
618000,video,5535
618000,video,5558
618000,video,5587
618000,video,5590
619000,video,5548
619000,video,5561
619000,video,5579
619000,video,5592
620000,video,5256
620000,video,5494
620000,video,5565
620000,video,5576
620000,video,5578
620000,video,5581
620000,video,5586
620000,video,5593
621000,video,5533
621000,video,5546
621000,video,5584
621000,video,5588
621000,video,5603
621000,video,5604
622000,video,5214
622000,video,5489
622000,video,5519
622000,video,5523
622000,video,5544
622000,video,5615
623000,video,5412
623000,video,5451
623000,video,5474
623000,video,5516
623000,video,5526
623000,video,5538
623000,video,5539
623000,video,5553
623000,video,5557
623000,video,5573
623000,video,5596
623000,video,5619
623000,video,5621
624000,video,5280
624000,video,5426
624000,video,5503
624000,video,5521
624000,video,5531
624000,video,5540
624000,video,5564
624000,video,5580
624000,video,5606
624000,video,5612
624000,video,5633
624000,video,5635
625000,video,5452
625000,video,5537
625000,video,5556
625000,video,5562
625000,video,5571
625000,video,5598
625000,video,5618
625000,video,5625
625000,video,5626
625000,video,5632
625000,video,5643
626000,video,5550
626000,video,5559
626000,video,5568
626000,video,5575
626000,video,5585
626000,video,5599
626000,video,5613
626000,video,5638
626000,video,5639
626000,video,5646
626000,video,5647
626000,video,5658
627000,video,5466
627000,video,5589
627000,video,5597
627000,video,5634
627000,video,5640
627000,video,5641
627000,video,5652
628000,video,5536
628000,video,5555
628000,video,5572
628000,video,5574
628000,video,5577
628000,video,5602
628000,video,5642
628000,video,5649
628000,video,5653
628000,video,5660
628000,video,5667
628000,video,5672
628000,video,5674
629000,video,5423
629000,video,5534
629000,video,5582
629000,video,5637
629000,video,5669
629000,video,5680
629000,video,5690
629000,video,5691
630000,video,5528
630000,video,5623
630000,video,5628
630000,video,5670
630000,video,5675
630000,video,5685
630000,video,5692
630000,video,5695
631000,video,5488
631000,video,5522
631000,video,5608
631000,video,5650
631000,video,5701
632000,video,5419
632000,video,5525
632000,video,5610
632000,video,5666
632000,video,5693
632000,video,5696
632000,video,5699
632000,video,5705
632000,video,5708
633000,video,5497
633000,video,5545
633000,video,5616
633000,video,5636
633000,video,5661
633000,video,5668
633000,video,5676
633000,video,5698
634000,video,5614
634000,video,5624
634000,video,5648
634000,video,5656
634000,video,5683
634000,video,5687
634000,video,5688
634000,video,5704
634000,video,5715
634000,video,5729
635000,video,5442
635000,video,5508
635000,video,5542
635000,video,5631
635000,video,5651
635000,video,5662
635000,video,5678
635000,video,5679
635000,video,5710
635000,video,5720
635000,video,5721
635000,video,5727
635000,video,5735
636000,video,5569
636000,video,5583
636000,video,5591
636000,video,5595
636000,video,5627
636000,video,5629
636000,video,5673
636000,video,5686
636000,video,5700
636000,video,5732
636000,video,5738
636000,video,5739
636000,video,5747
636000,video,5748
636000,video,5752
637000,video,5609
637000,video,5611
637000,video,5665
637000,video,5677
637000,video,5709
637000,video,5734
637000,video,5736
637000,video,5742
637000,video,5761
638000,video,5513
638000,video,5622
638000,video,5654
638000,video,5702
638000,video,5740
638000,video,5741
638000,video,5765
638000,video,5768
639000,video,5594
639000,video,5681
639000,video,5723
639000,video,5733
639000,video,5744
639000,video,5745
639000,video,5750
639000,video,5753
640000,video,5501
640000,video,5671
640000,video,5724
640000,video,5737
640000,video,5757
640000,video,5766
640000,video,5774
641000,video,5504
641000,video,5605
641000,video,5620
641000,video,5694
641000,video,5746
641000,video,5773
641000,video,5789
642000,video,5103
642000,video,5657
642000,video,5682
642000,video,5754
642000,video,5762
642000,video,5769
642000,video,5771
642000,video,5775
642000,video,5790
643000,video,5475
643000,video,5511
643000,video,5541
643000,video,5645
643000,video,5659
643000,video,5711
643000,video,5712
643000,video,5749
643000,video,5764
643000,video,5767
643000,video,5783
643000,video,5785
643000,video,5797
643000,video,5803
643000,video,5812
644000,video,5717
644000,video,5725
644000,video,5751
644000,video,5759
644000,video,5791
644000,video,5805
644000,video,5828
644000,video,5830
645000,video,5617
645000,video,5689
645000,video,5706
645000,video,5731
645000,video,5743
645000,video,5800
645000,video,5806
645000,video,5829
646000,video,5655
646000,video,5819
646000,video,5825
646000,video,5841
647000,video,5601
647000,video,5684
647000,video,5719
647000,video,5780
647000,video,5787
647000,video,5793
647000,video,5795
647000,video,5807
647000,video,5815
647000,video,5816
647000,video,5821
647000,video,5824
647000,video,5827
647000,video,5837
647000,video,5844
647000,video,5850
648000,video,5460
648000,video,5707
648000,video,5722
648000,video,5811
648000,video,5814
648000,video,5826
648000,video,5847
648000,video,5851
648000,video,5866
649000,video,5630
649000,video,5730
649000,video,5776
649000,video,5779
649000,video,5799
649000,video,5855
649000,video,5862
650000,video,5505
650000,video,5728
650000,video,5808
650000,video,5820
650000,video,5843
650000,video,5856
650000,video,5860
650000,video,5872
650000,video,5874
650000,video,5880
650000,video,5882
651000,video,5663
651000,video,5755
651000,video,5781
651000,video,5831
651000,video,5853
651000,video,5867
651000,video,5875
651000,video,5883
652000,video,5607
652000,video,5726
652000,video,5758
652000,video,5772
652000,video,5822
652000,video,5836
652000,video,5852
652000,video,5878
652000,video,5881
652000,video,5884
652000,video,5892
653000,video,5756
653000,video,5777
653000,video,5796
653000,video,5838
653000,video,5849
653000,video,5863
653000,video,5868
653000,video,5877
653000,video,5888
653000,video,5889
653000,video,5898
653000,video,5903
653000,video,5906
654000,video,5840
654000,video,5846
654000,video,5869
654000,video,5904
654000,video,5909
655000,video,5716
655000,video,5794
655000,video,5891
655000,video,5927
656000,video,5697
656000,video,5760
656000,video,5914
656000,video,5926
657000,video,5514
657000,video,5703
657000,video,5763
657000,video,5770
657000,video,5817
657000,video,5908
657000,video,5910
657000,video,5912
657000,video,5921
657000,video,5930
657000,video,5931
658000,video,5782
658000,video,5801
658000,video,5809
658000,video,5833
658000,video,5864
658000,video,5916
658000,video,5919
658000,video,5929
658000,video,5939
659000,video,5644
659000,video,5788
659000,video,5835
659000,video,5865
659000,video,5886
659000,video,5917
659000,video,5953
660000,video,5520
660000,video,5792
660000,video,5845
660000,video,5859
660000,video,5887
660000,video,5922
660000,video,5936
660000,video,5941
660000,video,5943
660000,video,5945
660000,video,5960
661000,video,5786
661000,video,5818
661000,video,5871
661000,video,5890
661000,video,5924
661000,video,5928
661000,video,5935
661000,video,5950
661000,video,5951
661000,video,5954
662000,video,5664
662000,video,5933
662000,video,5955
662000,video,5959
662000,video,5982
662000,video,5983
662000,video,5986
663000,video,5563
663000,video,5798
663000,video,5802
663000,video,5879
663000,video,5937
663000,video,5940
663000,video,5949
663000,video,5964
663000,video,5988
664000,video,5842
664000,video,5900
664000,video,5901
664000,video,5911
664000,video,5915
664000,video,5918
664000,video,5963
664000,video,5990
664000,video,5999
665000,video,5902
665000,video,5907
665000,video,5934
665000,video,5944
665000,video,5952
665000,video,5957
665000,video,5973
665000,video,5984
665000,video,5997
665000,video,5998
666000,video,5832
666000,video,5834
666000,video,5861
666000,video,5895
666000,video,5958
666000,video,5970
666000,video,5980
666000,video,5992
666000,video,6008
666000,video,6009
666000,video,6013
666000,video,6017
667000,video,5600
667000,video,5810
667000,video,5848
667000,video,5858
667000,video,5905
667000,video,5920
667000,video,5978
667000,video,6002
667000,video,6006
667000,video,6007
667000,video,6016
667000,video,6019
668000,video,5947
668000,video,5981
668000,video,6042
669000,video,5925
669000,video,5961
669000,video,5985
669000,video,6047
670000,video,5778
670000,video,5896
670000,video,5979
670000,video,6005
670000,video,6015
670000,video,6036
671000,video,5913
671000,video,5932
671000,video,5967
671000,video,5994
671000,video,6026
671000,video,6029
671000,video,6032
671000,video,6040
671000,video,6052
672000,video,5899
672000,video,5966
672000,video,6035
673000,video,5897
673000,video,6001
673000,video,6039
673000,video,6051
673000,video,6062
673000,video,6064
673000,video,6069
674000,video,5718
674000,video,5784
674000,video,5870
674000,video,5938
674000,video,5956
674000,video,5974
674000,video,5975
674000,video,5991
674000,video,6034
674000,video,6041
674000,video,6046
674000,video,6053
674000,video,6057
675000,video,5823
675000,video,5857
675000,video,5873
675000,video,5968
675000,video,5996
675000,video,6043
675000,video,6059
675000,video,6079
675000,video,6080
676000,video,5714
676000,video,5804
676000,video,5923
676000,video,5946
676000,video,5962
676000,video,5965
676000,video,6018
676000,video,6020
676000,video,6049
676000,video,6068
676000,video,6094
677000,video,5854
677000,video,5893
677000,video,5948
677000,video,6010
677000,video,6050
677000,video,6060
677000,video,6063
677000,video,6070
677000,video,6071
677000,video,6086
677000,video,6099
678000,video,5977
678000,video,6011
678000,video,6048
678000,video,6074
678000,video,6092
678000,video,6096
678000,video,6107
678000,video,6117
679000,video,5713
679000,video,5969
679000,video,6003
679000,video,6014
679000,video,6024
679000,video,6030
679000,video,6055
679000,video,6081
679000,video,6097
679000,video,6100
679000,video,6103
679000,video,6104
679000,video,6114
679000,video,6121
680000,video,6000
680000,video,6012
680000,video,6075
680000,video,6134
681000,video,5813
681000,video,5876
681000,video,5885
681000,video,6037
681000,video,6044
681000,video,6066
681000,video,6095
681000,video,6136
681000,video,6143
682000,video,5987
682000,video,5993
682000,video,6038
682000,video,6082
682000,video,6087
682000,video,6101
682000,video,6102
682000,video,6105
682000,video,6119
682000,video,6132
682000,video,6147
682000,video,6149
682000,video,6154
683000,video,5839
683000,video,6004
683000,video,6023
683000,video,6027
683000,video,6045
683000,video,6061
683000,video,6109
683000,video,6112
683000,video,6124
683000,video,6141
683000,video,6152
683000,video,6153
684000,video,6028
684000,video,6115
684000,video,6130
684000,video,6139
684000,video,6144
684000,video,6156
684000,video,6160
684000,video,6162
685000,video,6131
685000,video,6150
685000,video,6174
685000,video,6177
686000,video,5894
686000,video,5942
686000,video,6065
686000,video,6088
686000,video,6106
686000,video,6126
686000,video,6127
686000,video,6129
686000,video,6155
686000,video,6165
686000,video,6172
686000,video,6178
686000,video,6190
686000,video,6192
687000,video,6022
687000,video,6077
687000,video,6083
687000,video,6171
687000,video,6181
687000,video,6196
687000,video,6204
688000,video,5972
688000,video,6033
688000,video,6056
688000,video,6137
688000,video,6148
688000,video,6161
688000,video,6173
688000,video,6197
689000,video,6021
689000,video,6072
689000,video,6108
689000,video,6122
689000,video,6151
689000,video,6163
689000,video,6170
689000,video,6183
689000,video,6184
689000,video,6187
689000,video,6203
689000,video,6209
689000,video,6212
690000,video,5995
690000,video,6054
690000,video,6058
690000,video,6090
690000,video,6182
690000,video,6200
690000,video,6214
690000,video,6224
691000,video,6085
691000,video,6176
691000,video,6186
691000,video,6189
691000,video,6207
691000,video,6208
691000,video,6223
691000,video,6230
691000,video,6235
692000,video,6098
692000,video,6168
692000,video,6206
692000,video,6227
692000,video,6234
692000,video,6248
692000,video,6249
693000,video,5971
693000,video,6031
693000,video,6118
693000,video,6195
693000,video,6205
693000,video,6231
693000,video,6241
693000,video,6250
693000,video,6256
694000,video,6128
694000,video,6175
694000,video,6180
694000,video,6193
694000,video,6194
694000,video,6199
694000,video,6201
694000,video,6216
694000,video,6240
694000,video,6255
694000,video,6261
694000,video,6262
695000,video,5976
695000,video,6025
695000,video,6116
695000,video,6142
695000,video,6164
695000,video,6218
695000,video,6221
695000,video,6243
695000,video,6252
695000,video,6265
695000,video,6271
695000,video,6279
696000,video,6125
696000,video,6133
696000,video,6166
696000,video,6169
696000,video,6179
696000,video,6213
696000,video,6225
696000,video,6229
696000,video,6239
696000,video,6254
696000,video,6260
696000,video,6274
696000,video,6288
697000,video,6135
697000,video,6210
697000,video,6263
697000,video,6275
697000,video,6281
697000,video,6284
697000,video,6294
698000,video,5989
698000,video,6067
698000,video,6146
698000,video,6220
698000,video,6222
698000,video,6233
698000,video,6236
698000,video,6244
698000,video,6295
698000,video,6296
699000,video,6073
699000,video,6111
699000,video,6282
699000,video,6293
699000,video,6305
699000,video,6316
700000,video,6078
700000,video,6091
700000,video,6113
700000,video,6185
700000,video,6245
700000,video,6266
700000,video,6273
700000,video,6287
700000,video,6297
700000,video,6299
700000,video,6309
700000,video,6315
700000,video,6320
700000,video,6322
701000,video,6076
701000,video,6157
701000,video,6159
701000,video,6202
701000,video,6215
701000,video,6237
701000,video,6298
701000,video,6307
701000,video,6313
701000,video,6331
702000,video,6110
702000,video,6232
702000,video,6247
702000,video,6251
702000,video,6253
702000,video,6268
702000,video,6280
702000,video,6290
702000,video,6310
702000,video,6312
703000,video,6138
703000,video,6145
703000,video,6272
703000,video,6289
703000,video,6324
703000,video,6337
703000,video,6357
704000,video,6158
704000,video,6238
704000,video,6269
704000,video,6286
704000,video,6291
704000,video,6338
704000,video,6350
704000,video,6356
705000,video,6123
705000,video,6270
705000,video,6327
705000,video,6329
705000,video,6363
705000,video,6368
706000,video,6089
706000,video,6093
706000,video,6120
706000,video,6140
706000,video,6191
706000,video,6276
706000,video,6303
706000,video,6311
706000,video,6341
706000,video,6344
706000,video,6358
706000,video,6359
706000,video,6366
706000,video,6370
706000,video,6374
706000,video,6377
706000,video,6381
707000,video,6325
707000,video,6328
707000,video,6339
707000,video,6362
707000,video,6378
707000,video,6379
707000,video,6390
707000,video,6394
708000,video,6211
708000,video,6267
708000,video,6278
708000,video,6319
708000,video,6321
708000,video,6332
708000,video,6335
708000,video,6349
708000,video,6352
709000,video,6084
709000,video,6304
709000,video,6306
709000,video,6330
709000,video,6372
709000,video,6384
709000,video,6399
709000,video,6402
710000,video,6217
710000,video,6302
710000,video,6334
710000,video,6392
710000,video,6397
710000,video,6408
710000,video,6417
710000,video,6421
711000,video,6258
711000,video,6365
711000,video,6400
711000,video,6419
712000,video,6264
712000,video,6301
712000,video,6345
712000,video,6355
712000,video,6380
712000,video,6382
712000,video,6401
712000,video,6406
712000,video,6410
712000,video,6424
712000,video,6427
712000,video,6433
713000,video,6219
713000,video,6333
713000,video,6340
713000,video,6351
713000,video,6354
713000,video,6369
713000,video,6403
713000,video,6413
713000,video,6426
713000,video,6428
714000,video,6226
714000,video,6246
714000,video,6346
714000,video,6383
714000,video,6391
714000,video,6393
714000,video,6407
714000,video,6425
714000,video,6452
715000,video,6285
715000,video,6292
715000,video,6373
715000,video,6375
715000,video,6389
715000,video,6405
715000,video,6416
715000,video,6434
715000,video,6441
715000,video,6447
715000,video,6453
715000,video,6461
715000,video,6462
716000,video,6318
716000,video,6326
716000,video,6367
716000,video,6385
716000,video,6423
716000,video,6437
716000,video,6448
716000,video,6473
717000,video,6371
717000,video,6395
717000,video,6435
717000,video,6436
717000,video,6454
717000,video,6464
717000,video,6475
717000,video,6477
718000,video,6198
718000,video,6259
718000,video,6283
718000,video,6300
718000,video,6323
718000,video,6336
718000,video,6449
718000,video,6459
718000,video,6460
718000,video,6466
718000,video,6469
718000,video,6476
719000,video,6167
719000,video,6314
719000,video,6342
719000,video,6348
719000,video,6412
719000,video,6431
719000,video,6439
719000,video,6445
719000,video,6451
719000,video,6465
719000,video,6472
719000,video,6483
719000,video,6486
719000,video,6493
719000,video,6496
720000,video,6308
720000,video,6347
720000,video,6420
720000,video,6422
720000,video,6440
720000,video,6443
720000,video,6470
720000,video,6487
720000,video,6494
720000,video,6519
721000,video,6429
721000,video,6446
721000,video,6497
721000,video,6498
721000,video,6500
721000,video,6504
722000,video,6277
722000,video,6360
722000,video,6457
722000,video,6485
722000,video,6488
722000,video,6490
722000,video,6508
722000,video,6521
722000,video,6522
722000,video,6527
722000,video,6532
722000,video,6539
723000,video,6343
723000,video,6361
723000,video,6376
723000,video,6387
723000,video,6396
723000,video,6414
723000,video,6474
723000,video,6478
723000,video,6480
723000,video,6520
723000,video,6533
723000,video,6540
723000,video,6550
724000,video,6455
724000,video,6479
724000,video,6506
724000,video,6547
724000,video,6559
725000,video,6502
725000,video,6505
725000,video,6523
725000,video,6543
725000,video,6548
725000,video,6555
726000,video,6442
726000,video,6492
726000,video,6501
726000,video,6515
726000,video,6517
726000,video,6525
726000,video,6526
726000,video,6563
726000,video,6571
727000,video,6481
727000,video,6484
727000,video,6530
727000,video,6545
727000,video,6551
727000,video,6572
728000,video,6228
728000,video,6495
728000,video,6507
728000,video,6514
728000,video,6528
728000,video,6549
728000,video,6554
728000,video,6575
729000,video,6317
729000,video,6512
729000,video,6537
729000,video,6562
729000,video,6564
729000,video,6573
729000,video,6588
729000,video,6597
730000,video,6388
730000,video,6404
730000,video,6432
730000,video,6438
730000,video,6541
730000,video,6558
730000,video,6602
731000,video,6188
731000,video,6398
731000,video,6489
731000,video,6535
731000,video,6542
731000,video,6553
731000,video,6561
731000,video,6594
731000,video,6598
731000,video,6612
732000,video,6456
732000,video,6509
732000,video,6529
732000,video,6536
732000,video,6587
732000,video,6593
732000,video,6611
733000,video,6364
733000,video,6415
733000,video,6499
733000,video,6510
733000,video,6518
733000,video,6580
733000,video,6584
733000,video,6614
734000,video,6450
734000,video,6524
734000,video,6534
734000,video,6570
734000,video,6574
734000,video,6592
734000,video,6595
734000,video,6604
734000,video,6610
734000,video,6621
734000,video,6625
735000,video,6538
735000,video,6544
735000,video,6569
735000,video,6600
735000,video,6629
735000,video,6635
735000,video,6636
735000,video,6644
736000,video,6467
736000,video,6468
736000,video,6513
736000,video,6601
736000,video,6608
736000,video,6633
736000,video,6638
736000,video,6640
736000,video,6657
737000,video,6463
737000,video,6491
737000,video,6546
737000,video,6552
737000,video,6557
737000,video,6578
737000,video,6617
737000,video,6645
737000,video,6650
738000,video,6430
738000,video,6596
738000,video,6642
739000,video,6418
739000,video,6576
739000,video,6582
739000,video,6589
739000,video,6627
739000,video,6628
739000,video,6631
739000,video,6641
739000,video,6656
739000,video,6658
740000,video,6242
740000,video,6411
740000,video,6482
740000,video,6619
740000,video,6620
740000,video,6652
740000,video,6675
740000,video,6687
741000,video,6531
741000,video,6607
741000,video,6613
741000,video,6618
741000,video,6626
741000,video,6634
741000,video,6643
741000,video,6646
741000,video,6648
741000,video,6668
741000,video,6670
741000,video,6695
742000,video,6257
742000,video,6567
742000,video,6583
742000,video,6586
742000,video,6603
742000,video,6659
742000,video,6666
742000,video,6672
742000,video,6674
742000,video,6677
742000,video,6699
743000,video,6605
743000,video,6630
743000,video,6667
743000,video,6678
743000,video,6686
743000,video,6692
743000,video,6701
743000,video,6714
743000,video,6719
744000,video,6353
744000,video,6599
744000,video,6653
744000,video,6679
744000,video,6696
744000,video,6720
744000,video,6729
745000,video,6503
745000,video,6566
745000,video,6585
745000,video,6632
745000,video,6660
745000,video,6693
745000,video,6698
745000,video,6705
745000,video,6706
745000,video,6722
745000,video,6733
745000,video,6734
745000,video,6736
746000,video,6511
746000,video,6609
746000,video,6615
746000,video,6676
746000,video,6681
746000,video,6688
746000,video,6710
746000,video,6727
747000,video,6577
747000,video,6707
747000,video,6721
747000,video,6730
747000,video,6748
748000,video,6386
748000,video,6616
748000,video,6649
748000,video,6655
748000,video,6661
748000,video,6669
748000,video,6711
748000,video,6742
748000,video,6754
749000,video,6568
749000,video,6622
749000,video,6663
749000,video,6664
749000,video,6680
749000,video,6697
749000,video,6716
749000,video,6743
749000,video,6747
749000,video,6753
749000,video,6760
749000,video,6764
749000,video,6767
750000,video,6409
750000,video,6458
750000,video,6579
750000,video,6694
750000,video,6726
750000,video,6731
750000,video,6750
750000,video,6758
750000,video,6774
750000,video,6775
750000,video,6782
750000,video,6784
751000,video,6662
751000,video,6684
751000,video,6700
751000,video,6723
751000,video,6735
751000,video,6766
751000,video,6778
752000,video,6647
752000,video,6685
752000,video,6741
752000,video,6746
752000,video,6752
752000,video,6756
752000,video,6772
752000,video,6792
752000,video,6799
752000,video,6801
753000,video,6590
753000,video,6623
753000,video,6702
753000,video,6713
753000,video,6725
753000,video,6740
753000,video,6757
753000,video,6776
753000,video,6786
753000,video,6796
753000,video,6797
753000,video,6813
754000,video,6471
754000,video,6581
754000,video,6606
754000,video,6651
754000,video,6683
754000,video,6724
754000,video,6728
754000,video,6749
754000,video,6787
754000,video,6809
754000,video,6814
754000,video,6815
755000,video,6639
755000,video,6715
755000,video,6777
755000,video,6779
755000,video,6783
755000,video,6790
755000,video,6822
756000,video,6703
756000,video,6718
756000,video,6745
756000,video,6804
757000,video,6737
757000,video,6759
757000,video,6781
757000,video,6788
757000,video,6831
758000,video,6560
758000,video,6637
758000,video,6665
758000,video,6791
758000,video,6800
758000,video,6827
758000,video,6828
758000,video,6840
758000,video,6848
759000,video,6444
759000,video,6689
759000,video,6769
759000,video,6803
759000,video,6816
759000,video,6835
759000,video,6843
760000,video,6556
760000,video,6565
760000,video,6732
760000,video,6793
760000,video,6798
760000,video,6811
760000,video,6854
760000,video,6856
761000,video,6712
761000,video,6789
761000,video,6810
761000,video,6821
761000,video,6823
761000,video,6839
761000,video,6844
761000,video,6858
762000,video,6591
762000,video,6654
762000,video,6682
762000,video,6738
762000,video,6773
762000,video,6825
762000,video,6829
762000,video,6837
762000,video,6846
762000,video,6868
762000,video,6880
763000,video,6624
763000,video,6805
763000,video,6832
763000,video,6851
763000,video,6857
763000,video,6863
763000,video,6875
763000,video,6883
763000,video,6884
763000,video,6889
764000,video,6516
764000,video,6709
764000,video,6780
764000,video,6785
764000,video,6795
764000,video,6802
764000,video,6850
764000,video,6886
765000,video,6744
765000,video,6830
765000,video,6841
765000,video,6853
765000,video,6881
765000,video,6891
766000,video,6704
766000,video,6842
766000,video,6860
766000,video,6888
766000,video,6900
766000,video,6917
767000,video,6690
767000,video,6751
767000,video,6765
767000,video,6855
767000,video,6897
767000,video,6898
767000,video,6902
767000,video,6904
767000,video,6913
768000,video,6708
768000,video,6833
768000,video,6865
768000,video,6871
768000,video,6882
768000,video,6910
768000,video,6911
768000,video,6919
768000,video,6921
768000,video,6930
768000,video,6932
769000,video,6807
769000,video,6808
769000,video,6859
769000,video,6862
769000,video,6876
769000,video,6890
769000,video,6936
769000,video,6938
770000,video,6763
770000,video,6867
770000,video,6870
770000,video,6892
770000,video,6942
771000,video,6817
771000,video,6824
771000,video,6896
771000,video,6908
771000,video,6920
771000,video,6929
771000,video,6934
771000,video,6948
772000,video,6755
772000,video,6873
772000,video,6901
772000,video,6907
772000,video,6923
772000,video,6924
772000,video,6928
772000,video,6943
772000,video,6950
772000,video,6962
772000,video,6963
772000,video,6965
773000,video,6847
773000,video,6941
773000,video,6956
773000,video,6960
774000,video,6768
774000,video,6834
774000,video,6836
774000,video,6864
774000,video,6866
774000,video,6894
774000,video,6926
774000,video,6953
774000,video,6981
775000,video,6820
775000,video,6852
775000,video,6893
775000,video,6895
775000,video,6958
775000,video,6964
775000,video,6968
775000,video,6974
775000,video,6980
775000,video,6987
776000,video,6818
776000,video,6872
776000,video,6899
776000,video,6925
776000,video,6945
776000,video,6959
776000,video,6966
776000,video,6977
776000,video,6993
777000,video,6691
777000,video,6940
777000,video,6954
777000,video,7010
777000,video,7011
778000,video,6671
778000,video,6673
778000,video,6717
778000,video,6762
778000,video,6826
778000,video,6887
778000,video,6935
778000,video,6951
778000,video,6955
778000,video,6972
778000,video,7009
779000,video,6739
779000,video,6909
779000,video,6922
779000,video,6961
779000,video,6983
779000,video,6997
779000,video,7004
779000,video,7014
779000,video,7018
780000,video,6838
780000,video,6849
780000,video,6915
780000,video,7001
780000,video,7020
780000,video,7025
781000,video,6806
781000,video,6927
781000,video,6952
781000,video,6985
781000,video,6994
781000,video,7002
781000,video,7023
782000,video,6877
782000,video,6944
782000,video,6949
782000,video,6971
782000,video,6978
782000,video,6998
782000,video,7000
782000,video,7005
782000,video,7007
782000,video,7024
782000,video,7029
782000,video,7031
783000,video,6933
783000,video,6939
783000,video,6976
783000,video,6984
783000,video,6990
783000,video,7019
783000,video,7034
783000,video,7038
783000,video,7045
783000,video,7058
784000,video,6969
784000,video,6970
784000,video,7037
784000,video,7047
784000,video,7053
784000,video,7055
785000,video,6771
785000,video,6869
785000,video,7040
785000,video,7049
785000,video,7059
785000,video,7064
785000,video,7071
785000,video,7076
786000,video,6879
786000,video,7013
786000,video,7030
786000,video,7041
786000,video,7050
786000,video,7052
786000,video,7061
786000,video,7063
786000,video,7068
787000,video,6861
787000,video,6878
787000,video,6931
787000,video,6947
787000,video,7012
787000,video,7015
787000,video,7044
787000,video,7070
787000,video,7075
787000,video,7090
788000,video,6812
788000,video,6967
788000,video,6999
788000,video,7065
788000,video,7092
788000,video,7100
789000,video,6761
789000,video,6874
789000,video,6903
789000,video,6979
789000,video,7022
789000,video,7033
789000,video,7051
789000,video,7060
789000,video,7088
789000,video,7110
790000,video,6905
790000,video,6992
790000,video,6996
790000,video,7003
790000,video,7006
790000,video,7027
790000,video,7042
790000,video,7062
790000,video,7077
790000,video,7079
790000,video,7081
790000,video,7107
790000,video,7119
791000,video,6986
791000,video,6991
791000,video,6995
791000,video,7032
791000,video,7046
791000,video,7072
791000,video,7073
791000,video,7074
791000,video,7108
791000,video,7116
791000,video,7124
792000,video,6845
792000,video,6957
792000,video,7066
792000,video,7080
792000,video,7087
792000,video,7118
792000,video,7122
792000,video,7140
793000,video,6946
793000,video,6973
793000,video,7043
793000,video,7084
793000,video,7114
793000,video,7133
793000,video,7142
794000,video,6794
794000,video,6914
794000,video,7054
794000,video,7082
794000,video,7091
794000,video,7093
794000,video,7098
794000,video,7111
794000,video,7113
794000,video,7123
794000,video,7127
794000,video,7151
794000,video,7159
795000,video,6912
795000,video,7035
795000,video,7130
795000,video,7137
795000,video,7146
796000,video,6770
796000,video,7017
796000,video,7112
796000,video,7115
796000,video,7126
796000,video,7172
796000,video,7173
797000,video,6937
797000,video,6975
797000,video,7039
797000,video,7078
797000,video,7085
797000,video,7086
797000,video,7139
797000,video,7143
797000,video,7155
798000,video,7057
798000,video,7125
798000,video,7156
798000,video,7162
798000,video,7164
798000,video,7166
798000,video,7178
798000,video,7179
799000,video,7036
799000,video,7104
799000,video,7128
799000,video,7135
